date,symbol,twitterPosts,twitterComments,twitterLikes,twitterImpressions,twitterSentiment
2021-12-01,PFE,654.0,1438.0,9588.0,4802126.0,
2021-12-01,T,352.0,712.0,1364.0,1245313.0,
2021-12-01,TSLA,6584.0,156194.0,1546991.0,22502492.0,
2021-12-01,V,180.0,659.0,3843.0,372395.0,
2021-12-02,AAL,128.0,30.0,230.0,1097329.0,
2021-12-02,AAPL,5085.0,33915.0,193425.0,56932580.0,
2021-12-02,ABT,41.0,4.0,4.0,91944.0,
2021-12-02,AMD,407.0,648.0,3441.0,1816747.0,
2021-12-02,AMZN,1128.0,9654.0,42064.0,10866932.0,
2021-12-02,ATVI,43.0,385.0,7383.0,339859.0,
2021-12-02,BA,1088.0,23512.0,30949.0,7998646.0,
2021-12-02,C,28.0,1.0,7.0,54398.0,
2021-12-02,CMG,31.0,42.0,96.0,44798.0,
2021-12-02,CRM,267.0,398.0,1807.0,1452164.0,
2021-12-02,DAL,141.0,175.0,718.0,1168666.0,
2021-12-02,DIS,471.0,2372.0,7575.0,3156556.0,
2021-12-02,EBAY,27.0,16.0,16.0,236684.0,
2021-12-02,ES,615.0,1390.0,9133.0,2456368.0,
2021-12-02,F,433.0,1153.0,4783.0,4804008.0,
2021-12-02,FCX,39.0,3551.0,4213.0,44031.0,
2021-12-02,GOOG,226.0,1364.0,6729.0,1024875.0,
2021-12-02,GOOGL,396.0,10748.0,51435.0,2659567.0,
2021-12-02,GS,142.0,217.0,1093.0,1341553.0,
2021-12-02,JPM,143.0,273.0,645.0,825501.0,
2021-12-02,K,23.0,2.0,5.0,71326.0,
2021-12-02,KEY,139.0,186.0,1151.0,651244.0,
2021-12-02,L,27.0,2.0,5.0,73076.0,
2021-12-02,LUV,33.0,107.0,156.0,158172.0,
2021-12-02,MA,25.0,399.0,2341.0,231433.0,
2021-12-02,META,873.0,4985.0,35787.0,6356303.0,
2021-12-02,MNST,21.0,50.0,135.0,217881.0,
2021-12-02,MSFT,518.0,2140.0,9002.0,4208570.0,
2021-12-02,MU,111.0,69.0,603.0,604413.0,
2021-12-02,NFLX,278.0,13001.0,55641.0,1970756.0,
2021-12-02,NVDA,945.0,4350.0,25739.0,12119329.0,
2021-12-02,OXY,48.0,30.0,98.0,68080.0,
2021-12-02,PFE,548.0,891.0,4205.0,6108394.0,
2021-12-02,T,191.0,172.0,540.0,755944.0,
2021-12-02,TSLA,7163.0,237126.0,2263733.0,24803503.0,
2021-12-02,V,220.0,596.0,4024.0,1962021.0,
2021-12-03,AAL,148.0,61.0,243.0,1319904.0,
2021-12-03,AAPL,2086.0,7903.0,45896.0,12543961.0,
2021-12-03,AMD,589.0,5060.0,23385.0,4424543.0,
2021-12-03,AMZN,1013.0,9775.0,49248.0,7716982.0,
2021-12-03,ATVI,23.0,97.0,2127.0,209780.0,
2021-12-03,BA,338.0,11442.0,14808.0,1611451.0,
2021-12-03,CRM,120.0,103.0,579.0,755544.0,
2021-12-03,DAL,432.0,18347.0,32861.0,2162977.0,
2021-12-03,DIS,370.0,670.0,7194.0,2378849.0,
2021-12-03,ES,634.0,688.0,5511.0,3018505.0,
2021-12-03,F,470.0,692.0,4250.0,5419774.0,
2021-12-03,GOOG,233.0,227.0,879.0,1458044.0,
2021-12-03,GOOGL,343.0,4161.0,21117.0,1529850.0,
2021-12-03,GS,160.0,228.0,893.0,760983.0,
2021-12-03,JPM,186.0,854.0,4978.0,1704147.0,
2021-12-03,KEY,36.0,661.0,5010.0,78299.0,
2021-12-03,MA,38.0,635.0,3598.0,211000.0,
2021-12-03,META,1012.0,4915.0,31954.0,7408763.0,
2021-12-03,MSFT,881.0,4526.0,18831.0,5451519.0,
2021-12-03,MU,75.0,96.0,671.0,473900.0,
2021-12-03,NFLX,195.0,917.0,2526.0,1570979.0,
2021-12-03,NKE,27.0,243.0,1444.0,101877.0,
2021-12-03,NVDA,1078.0,3148.0,19613.0,9134575.0,
2021-12-03,OXY,22.0,91.0,243.0,83938.0,
2021-12-03,PFE,592.0,2412.0,9892.0,4538648.0,
2021-12-03,STZ,143.0,1031.0,1523.0,402447.0,
2021-12-03,T,145.0,154.0,516.0,983546.0,
2021-12-03,TSLA,7929.0,165155.0,1649550.0,31294163.0,
2021-12-03,V,120.0,265.0,1632.0,655843.0,
2021-12-04,AAPL,729.0,6570.0,32935.0,4203678.0,
2021-12-04,ABT,23.0,5.0,12.0,42586.0,
2021-12-04,AMD,233.0,659.0,3885.0,2130405.0,
2021-12-04,AMZN,268.0,1747.0,9126.0,955771.0,
2021-12-04,BA,58.0,2500.0,2952.0,88814.0,
2021-12-04,CRM,24.0,26.0,110.0,71115.0,
2021-12-04,DAL,25.0,1041.0,1978.0,27276.0,
2021-12-04,DIS,187.0,2762.0,13096.0,794355.0,
2021-12-04,ES,41.0,52.0,358.0,166891.0,
2021-12-04,F,71.0,246.0,1168.0,276051.0,
2021-12-04,GOOG,54.0,49.0,134.0,300946.0,
2021-12-04,GOOGL,219.0,3380.0,12634.0,1274998.0,
2021-12-04,JPM,50.0,69.0,116.0,418887.0,
2021-12-04,KEY,50.0,59.0,427.0,242820.0,
2021-12-04,META,340.0,2761.0,17064.0,2213269.0,
2021-12-04,MSFT,225.0,2010.0,10184.0,1336612.0,
2021-12-04,NFLX,96.0,2908.0,12519.0,1182578.0,
2021-12-04,NVDA,279.0,526.0,3883.0,1489032.0,
2021-12-04,OXY,22.0,223.0,274.0,32364.0,
2021-12-04,PFE,166.0,476.0,1639.0,1991049.0,
2021-12-04,STZ,24.0,384.0,519.0,13754.0,
2021-12-04,T,35.0,53.0,250.0,32661.0,
2021-12-04,TSLA,5875.0,147764.0,1566912.0,14302775.0,
2021-12-05,AAL,22.0,19.0,83.0,12713.0,
2021-12-05,AAPL,914.0,7492.0,42942.0,5654231.0,
2021-12-05,AMD,252.0,2645.0,13645.0,1910775.0,
2021-12-05,AMZN,351.0,4353.0,23358.0,3875272.0,
2021-12-05,BA,167.0,15377.0,18884.0,482078.0,
2021-12-05,DIS,83.0,317.0,1713.0,618660.0,
2021-12-05,ES,51.0,352.0,1247.0,108747.0,
2021-12-05,F,64.0,55.0,520.0,159408.0,
2021-12-05,GOOG,30.0,43.0,102.0,113736.0,
2021-12-05,GOOGL,187.0,753.0,3147.0,1031667.0,
2021-12-05,GS,25.0,57.0,170.0,52994.0,
2021-12-05,META,305.0,1497.0,7875.0,3370770.0,
2021-12-05,MSFT,279.0,1556.0,6668.0,979743.0,
2021-12-05,MU,29.0,46.0,490.0,205026.0,
2021-12-05,NFLX,82.0,1334.0,7061.0,318431.0,
2021-12-05,NVDA,441.0,29007.0,165983.0,3081345.0,
2021-12-05,OXY,29.0,2390.0,1103.0,255103.0,
2021-12-05,PFE,190.0,1115.0,7623.0,1720667.0,
2021-12-05,T,26.0,24.0,73.0,209225.0,
2021-12-05,TSLA,5505.0,274978.0,1623990.0,11276058.0,
2021-12-05,V,70.0,832.0,7507.0,162638.0,
2021-12-06,AAPL,362.0,4502.0,28363.0,2185933.0,
2021-12-06,ABBV,31.0,610.0,3589.0,53780.0,
2021-12-06,AMD,109.0,901.0,4219.0,810846.0,
2021-12-06,AMZN,167.0,1694.0,9391.0,1858241.0,
2021-12-06,BA,116.0,6679.0,9665.0,300156.0,
2021-12-06,DIS,71.0,287.0,2713.0,329678.0,
2021-12-06,ES,134.0,365.0,2176.0,290836.0,
2021-12-06,F,54.0,201.0,1956.0,534671.0,
2021-12-06,GOOGL,70.0,1333.0,7026.0,649885.0,
2021-12-06,META,192.0,1121.0,6019.0,1070306.0,
2021-12-06,MSFT,170.0,714.0,4282.0,938423.0,
2021-12-06,NFLX,25.0,1042.0,4962.0,173325.0,
2021-12-06,NVDA,211.0,4107.0,25252.0,1368510.0,
2021-12-06,PFE,259.0,1751.0,12914.0,3492190.0,
2021-12-06,TSLA,2953.0,232752.0,1756058.0,9822282.0,
2021-12-10,AAL,45.0,6.0,9.0,316957.0,
2021-12-10,AAPL,2094.0,8126.0,47916.0,12210463.0,
2021-12-10,ABT,35.0,83.0,329.0,396731.0,
2021-12-10,AMD,96.0,114.0,630.0,2260461.0,
2021-12-10,AMZN,265.0,955.0,4688.0,2813898.0,
2021-12-10,BA,48.0,16770.0,17051.0,76616.0,
2021-12-10,C,50.0,31.0,83.0,461284.0,
2021-12-10,DIS,55.0,682.0,1662.0,194680.0,
2021-12-10,ES,126.0,118.0,976.0,495830.0,
2021-12-10,F,925.0,295.0,2039.0,10446513.0,
2021-12-10,GOOG,83.0,100.0,907.0,769421.0,
2021-12-10,GOOGL,70.0,1581.0,6980.0,8621889.0,
2021-12-10,LUV,28.0,25.0,71.0,512875.0,
2021-12-10,MA,41.0,2255.0,2264.0,69696.0,
2021-12-10,META,75.0,37.0,125.0,5026531.0,
2021-12-10,MSFT,402.0,593.0,4027.0,3522254.0,
2021-12-10,NFLX,47.0,97.0,303.0,321089.0,
2021-12-10,NVDA,156.0,235.0,1327.0,1758316.0,
2021-12-10,PFE,72.0,323.0,1310.0,707880.0,
2021-12-10,TSLA,1177.0,21424.0,160460.0,13643294.0,
2021-12-11,AAPL,2669.0,49642.0,394000.0,10427348.0,
2021-12-11,AMD,178.0,1036.0,7185.0,1448890.0,
2021-12-11,AMZN,411.0,2462.0,18304.0,1692487.0,
2021-12-11,CRM,22.0,128.0,1110.0,223256.0,
2021-12-11,DIS,22.0,27.0,181.0,42543.0,
2021-12-11,ES,29.0,43.0,293.0,209588.0,
2021-12-11,F,510.0,537.0,2928.0,2014782.0,
2021-12-11,GILD,26.0,4.0,15.0,126777.0,
2021-12-11,GOOG,44.0,143.0,869.0,56198.0,
2021-12-11,GOOGL,158.0,518.0,2314.0,1192139.0,
2021-12-11,GS,502.0,214865.0,213921.0,159079.0,
2021-12-11,KEY,25.0,0.0,3.0,16590.0,
2021-12-11,MA,532.0,20667.0,18172.0,392031.0,
2021-12-11,META,309.0,668.0,4380.0,1370763.0,
2021-12-11,MSFT,273.0,935.0,6111.0,1267020.0,
2021-12-11,NFLX,25.0,104.0,369.0,284662.0,
2021-12-11,NVDA,254.0,1031.0,5585.0,892045.0,
2021-12-11,PFE,69.0,164.0,689.0,859777.0,
2021-12-11,STZ,163.0,4066.0,5817.0,1252883.0,
2021-12-11,T,25.0,41.0,142.0,26458.0,
2021-12-11,TSLA,4684.0,388596.0,3674892.0,16641062.0,
2021-12-12,AAL,33.0,381.0,3211.0,288795.0,
2021-12-12,AAPL,1318.0,21711.0,170677.0,7894510.0,
2021-12-12,ABBV,38.0,123.0,764.0,427504.0,
2021-12-12,AMD,192.0,740.0,5281.0,1090802.0,
2021-12-12,AMZN,408.0,3069.0,17633.0,1965456.0,
2021-12-12,ATVI,29.0,19.0,59.0,84233.0,
2021-12-12,BA,62.0,13134.0,14748.0,475618.0,
2021-12-12,C,22.0,13.0,71.0,34444.0,
2021-12-12,CRM,59.0,591.0,8791.0,232082.0,
2021-12-12,DIS,98.0,265.0,1989.0,573740.0,
2021-12-12,EBAY,22.0,28.0,184.0,79520.0,
2021-12-12,ES,91.0,236.0,2030.0,560186.0,
2021-12-12,F,340.0,689.0,5315.0,5158664.0,
2021-12-12,GILD,30.0,18.0,108.0,183015.0,
2021-12-12,GOOG,82.0,286.0,1988.0,369199.0,
2021-12-12,GOOGL,207.0,1564.0,10009.0,1260310.0,
2021-12-12,GS,26.0,731.0,957.0,62393.0,
2021-12-12,JPM,26.0,37.0,388.0,163466.0,
2021-12-12,KEY,57.0,37.0,117.0,128122.0,
2021-12-12,KO,24.0,26.0,106.0,161792.0,
2021-12-12,LUV,36.0,634.0,1202.0,104471.0,
2021-12-12,MA,58.0,1661.0,2488.0,73009.0,
2021-12-12,META,296.0,3943.0,24301.0,2376595.0,
2021-12-12,MNST,21.0,25.0,269.0,34008.0,
2021-12-12,MSFT,317.0,2165.0,11363.0,1576758.0,
2021-12-12,MU,81.0,520.0,4154.0,508185.0,
2021-12-12,NFLX,69.0,108.0,552.0,438235.0,
2021-12-12,NKE,38.0,85.0,750.0,399601.0,
2021-12-12,NVDA,326.0,2815.0,20816.0,2734767.0,
2021-12-12,OXY,28.0,185.0,346.0,77822.0,
2021-12-12,PEP,21.0,23.0,37.0,49767.0,
2021-12-12,PFE,170.0,780.0,3504.0,2282080.0,
2021-12-12,STZ,159.0,7883.0,10371.0,144897.0,
2021-12-12,T,54.0,56.0,281.0,202148.0,
2021-12-12,TSLA,5395.0,893397.0,7649606.0,12692451.0,
2021-12-12,V,71.0,953.0,10474.0,625741.0,
2021-12-13,A,67.0,5.0,17.0,136327.0,
2021-12-13,AAL,205.0,3174.0,20581.0,1638262.0,
2021-12-13,AAPL,4985.0,40595.0,398207.0,47258717.0,
2021-12-13,ABBV,195.0,1556.0,9678.0,994723.0,
2021-12-13,ABT,76.0,79.0,347.0,589945.0,
2021-12-13,AMD,759.0,5527.0,35031.0,4008929.0,
2021-12-13,AMZN,961.0,5211.0,29565.0,12022827.0,
2021-12-13,ATVI,75.0,26.0,163.0,298932.0,
2021-12-13,BA,315.0,11929.0,13788.0,5676830.0,
2021-12-13,C,124.0,82.0,354.0,1043263.0,
2021-12-13,CMG,40.0,8.0,36.0,150206.0,
2021-12-13,CRM,117.0,850.0,9904.0,316412.0,
2021-12-13,D,28.0,0.0,3.0,80357.0,
2021-12-13,DAL,155.0,208.0,456.0,844219.0,
2021-12-13,DIS,444.0,1890.0,14123.0,2718256.0,
2021-12-13,EA,40.0,419.0,2951.0,199609.0,
2021-12-13,EBAY,75.0,217.0,1499.0,226135.0,
2021-12-13,EL,25.0,11.0,134.0,149518.0,
2021-12-13,ES,527.0,748.0,10795.0,1997154.0,
2021-12-13,F,932.0,2611.0,17379.0,6291965.0,
2021-12-13,FCX,340.0,52205.0,53595.0,362978.0,
2021-12-13,GILD,120.0,84.0,415.0,1383940.0,
2021-12-13,GOOG,380.0,2357.0,26809.0,2030722.0,
2021-12-13,GOOGL,574.0,13484.0,59688.0,3941332.0,
2021-12-13,GS,282.0,5575.0,36062.0,1185909.0,
2021-12-13,JPM,170.0,94.0,816.0,1138431.0,
2021-12-13,K,55.0,15.0,27.0,1050577.0,
2021-12-13,KEY,170.0,182.0,797.0,225614.0,
2021-12-13,KO,368.0,484.0,1850.0,2704389.0,
2021-12-13,LUV,66.0,322.0,1641.0,234643.0,
2021-12-13,MA,150.0,3260.0,4764.0,447580.0,
2021-12-13,META,835.0,2825.0,15231.0,6541394.0,
2021-12-13,MNST,60.0,73.0,311.0,76558.0,
2021-12-13,MO,48.0,99.0,442.0,370773.0,
2021-12-13,MSFT,832.0,35723.0,90124.0,4633231.0,
2021-12-13,MU,276.0,901.0,6818.0,1654282.0,
2021-12-13,NFLX,310.0,5344.0,23280.0,2148142.0,
2021-12-13,NKE,217.0,1258.0,7879.0,1213139.0,
2021-12-13,NVDA,833.0,2023.0,13361.0,4073680.0,
2021-12-13,OXY,73.0,260.0,674.0,466779.0,
2021-12-13,PEP,82.0,661.0,6182.0,507472.0,
2021-12-13,PFE,1195.0,2282.0,9317.0,23270213.0,
2021-12-13,PG,85.0,37.0,119.0,455041.0,
2021-12-13,PM,76.0,89.0,941.0,628830.0,
2021-12-13,REGN,71.0,139.0,1483.0,346887.0,
2021-12-13,STZ,112.0,4829.0,8218.0,478652.0,
2021-12-13,T,325.0,731.0,7074.0,1449568.0,
2021-12-13,TSLA,6820.0,274708.0,2430469.0,31263377.0,
2021-12-13,V,195.0,1426.0,10492.0,1877135.0,
2021-12-14,A,48.0,5.0,9.0,82623.0,
2021-12-14,AAL,250.0,1380.0,6243.0,1934032.0,
2021-12-14,AAPL,3666.0,40793.0,258605.0,32631804.0,
2021-12-14,ABBV,132.0,221.0,2220.0,1068850.0,
2021-12-14,ABT,50.0,54.0,271.0,381896.0,
2021-12-14,AMD,814.0,2502.0,14273.0,6164806.0,
2021-12-14,AMZN,858.0,4535.0,25751.0,5046894.0,
2021-12-14,ATVI,133.0,365.0,3103.0,475828.0,
2021-12-14,BA,372.0,15767.0,21594.0,3123602.0,
2021-12-14,C,116.0,49.0,173.0,607198.0,
2021-12-14,CMG,45.0,0.0,14.0,135110.0,
2021-12-14,CRM,113.0,305.0,4380.0,776110.0,
2021-12-14,D,30.0,1.0,4.0,68344.0,
2021-12-14,DAL,57.0,141.0,189.0,4974658.0,
2021-12-14,DIS,464.0,2193.0,16080.0,3715832.0,
2021-12-14,EA,39.0,640.0,1080.0,829611.0,
2021-12-14,EBAY,34.0,7.0,52.0,115975.0,
2021-12-14,ES,535.0,407.0,4194.0,2179368.0,
2021-12-14,F,1197.0,8669.0,73511.0,9494467.0,
2021-12-14,FCX,315.0,37934.0,40877.0,460663.0,
2021-12-14,GILD,107.0,397.0,2051.0,601538.0,
2021-12-14,GOOG,372.0,711.0,5183.0,2232756.0,
2021-12-14,GOOGL,473.0,2255.0,12049.0,2777431.0,
2021-12-14,GS,218.0,1102.0,9085.0,2984133.0,
2021-12-14,JPM,219.0,160.0,726.0,1647630.0,
2021-12-14,K,66.0,30.0,79.0,227018.0,
2021-12-14,KEY,161.0,204.0,589.0,1230611.0,
2021-12-14,KO,107.0,705.0,5013.0,600089.0,
2021-12-14,LUV,73.0,55.0,554.0,547294.0,
2021-12-14,MA,236.0,3758.0,1767.0,507659.0,
2021-12-14,META,783.0,5915.0,16933.0,5311735.0,
2021-12-14,MNST,34.0,230.0,854.0,118444.0,
2021-12-14,MO,61.0,427.0,4136.0,314480.0,
2021-12-14,MSFT,851.0,1786.0,9617.0,5274371.0,
2021-12-14,MU,76.0,72.0,989.0,375372.0,
2021-12-14,NFLX,313.0,517.0,2240.0,1969657.0,
2021-12-14,NKE,202.0,346.0,2188.0,4520092.0,
2021-12-14,NVDA,1206.0,4971.0,29421.0,6638077.0,
2021-12-14,OXY,166.0,4129.0,4866.0,486376.0,
2021-12-14,PFE,1241.0,13922.0,47334.0,15691042.0,
2021-12-14,PG,73.0,178.0,1951.0,788166.0,
2021-12-14,PM,55.0,153.0,3199.0,254182.0,
2021-12-14,REGN,43.0,50.0,95.0,425711.0,
2021-12-14,STZ,77.0,1292.0,2338.0,281669.0,
2021-12-14,T,236.0,236.0,1265.0,1284252.0,
2021-12-14,TSLA,6586.0,136155.0,1226390.0,27914773.0,
2021-12-14,V,98.0,132.0,480.0,9373813.0,
2021-12-15,A,59.0,16.0,20.0,79771.0,
2021-12-15,AAL,183.0,299.0,1557.0,1171299.0,
2021-12-15,AAPL,2527.0,8268.0,50536.0,17039615.0,
2021-12-15,ABBV,205.0,180.0,1232.0,1717059.0,
2021-12-15,ABT,52.0,9.0,17.0,188381.0,
2021-12-15,AMD,1445.0,3944.0,17950.0,12269148.0,
2021-12-15,AMZN,1217.0,6393.0,28764.0,10832476.0,
2021-12-15,ATVI,82.0,50.0,338.0,287797.0,
2021-12-15,BA,439.0,15232.0,23769.0,1557521.0,
2021-12-15,C,122.0,128.0,1169.0,785176.0,
2021-12-15,CMG,35.0,28.0,103.0,167533.0,
2021-12-15,CRM,103.0,118.0,348.0,365413.0,
2021-12-15,DAL,95.0,176.0,742.0,287600.0,
2021-12-15,DIS,380.0,686.0,5226.0,1713949.0,
2021-12-15,EA,23.0,8.0,1.0,106142.0,
2021-12-15,EBAY,61.0,22.0,181.0,565319.0,
2021-12-15,EL,25.0,94.0,106.0,366344.0,
2021-12-15,ES,484.0,357.0,2934.0,1721833.0,
2021-12-15,F,555.0,2299.0,20781.0,3826903.0,
2021-12-15,FCX,224.0,18254.0,19708.0,506331.0,
2021-12-15,GILD,59.0,10.0,66.0,585331.0,
2021-12-15,GOOG,304.0,1030.0,10797.0,1151816.0,
2021-12-15,GOOGL,391.0,1902.0,8185.0,4099438.0,
2021-12-15,GS,122.0,427.0,1234.0,1852212.0,
2021-12-15,JPM,209.0,158.0,412.0,1387350.0,
2021-12-15,K,44.0,26.0,126.0,111631.0,
2021-12-15,KEY,97.0,59.0,138.0,1180832.0,
2021-12-15,KO,210.0,2028.0,18174.0,1153900.0,
2021-12-15,LUV,55.0,15.0,61.0,298145.0,
2021-12-15,MA,115.0,435.0,893.0,478704.0,
2021-12-15,META,799.0,16785.0,37812.0,6583002.0,
2021-12-15,MNST,108.0,1602.0,5228.0,493198.0,
2021-12-15,MO,61.0,250.0,713.0,410474.0,
2021-12-15,MSFT,744.0,1705.0,10765.0,3080780.0,
2021-12-15,MU,94.0,54.0,487.0,554921.0,
2021-12-15,NFLX,301.0,719.0,4354.0,1333391.0,
2021-12-15,NKE,118.0,79.0,645.0,1366510.0,
2021-12-15,NVDA,1219.0,3270.0,27776.0,6962671.0,
2021-12-15,OXY,197.0,13034.0,20779.0,1231863.0,
2021-12-15,PEP,49.0,704.0,1320.0,350801.0,
2021-12-15,PFE,1185.0,55568.0,217698.0,9400235.0,
2021-12-15,PG,96.0,147.0,874.0,812224.0,
2021-12-15,PM,54.0,107.0,1482.0,230381.0,
2021-12-15,REGN,100.0,34.0,161.0,834861.0,
2021-12-15,T,212.0,203.0,955.0,1236312.0,
2021-12-15,TSLA,4997.0,144189.0,1230399.0,16633445.0,
2021-12-15,TSN,26.0,62.0,287.0,447412.0,
2021-12-15,V,214.0,1086.0,6237.0,1534080.0,
2021-12-16,A,92.0,23.0,40.0,212310.0,
2021-12-16,AAL,148.0,88.0,529.0,1152939.0,
2021-12-16,AAPL,2949.0,10116.0,56315.0,23592747.0,
2021-12-16,ABBV,182.0,473.0,3134.0,1313363.0,
2021-12-16,ABT,74.0,33.0,27.0,542743.0,
2021-12-16,AMD,1087.0,2272.0,17055.0,6108718.0,
2021-12-16,AMZN,1011.0,6559.0,35280.0,6968911.0,
2021-12-16,ATVI,126.0,28.0,361.0,446058.0,
2021-12-16,BA,374.0,14295.0,24208.0,1500349.0,
2021-12-16,C,164.0,223.0,317.0,2100208.0,
2021-12-16,CMG,115.0,292.0,1331.0,2123946.0,
2021-12-16,CRM,140.0,189.0,1132.0,678932.0,
2021-12-16,D,46.0,33.0,27.0,114590.0,
2021-12-16,DAL,231.0,187.0,813.0,19373845.0,
2021-12-16,DIS,402.0,846.0,9256.0,7175328.0,
2021-12-16,EA,29.0,8.0,24.0,109205.0,
2021-12-16,EBAY,49.0,23.0,635.0,129676.0,
2021-12-16,EL,40.0,32.0,53.0,157712.0,
2021-12-16,ES,681.0,1603.0,12857.0,3301003.0,
2021-12-16,F,855.0,1280.0,10555.0,6311722.0,
2021-12-16,FCX,517.0,103834.0,108043.0,1289297.0,
2021-12-16,GILD,113.0,331.0,1591.0,891668.0,
2021-12-16,GOOG,346.0,1965.0,9947.0,1145740.0,
2021-12-16,GOOGL,476.0,2182.0,8511.0,3037105.0,
2021-12-16,GS,265.0,3974.0,6504.0,1936753.0,
2021-12-16,ILMN,29.0,23.0,13.0,223826.0,
2021-12-16,JPM,234.0,292.0,2536.0,1760466.0,
2021-12-16,K,74.0,32.0,209.0,664797.0,
2021-12-16,KEY,52.0,8.0,32.0,167292.0,
2021-12-16,KO,187.0,2122.0,16295.0,806594.0,
2021-12-16,LUV,5053.0,15234837.0,6820036.0,1153789.0,
2021-12-16,MA,147.0,2225.0,1802.0,453589.0,
2021-12-16,META,895.0,4430.0,22684.0,5165631.0,
2021-12-16,MNST,252.0,1308.0,4311.0,416836.0,
2021-12-16,MO,140.0,1430.0,4743.0,1019194.0,
2021-12-16,MSFT,709.0,919.0,6084.0,3371589.0,
2021-12-16,MU,165.0,284.0,2636.0,1051664.0,
2021-12-16,NFLX,313.0,1213.0,6633.0,1603022.0,
2021-12-16,NKE,156.0,118.0,591.0,1134121.0,
2021-12-16,NVDA,1239.0,1430.0,8477.0,5531597.0,
2021-12-16,OXY,67.0,133.0,569.0,1103037.0,
2021-12-16,PEP,66.0,55.0,239.0,401497.0,
2021-12-16,PFE,1180.0,5996.0,24174.0,11189598.0,
2021-12-16,PG,114.0,32.0,218.0,1111640.0,
2021-12-16,PM,77.0,152.0,1686.0,400176.0,
2021-12-16,REGN,111.0,104.0,1310.0,750715.0,
2021-12-16,STZ,32.0,86.0,231.0,287535.0,
2021-12-16,T,672.0,1400.0,7042.0,11597324.0,
2021-12-16,TSLA,6541.0,205399.0,2034573.0,25125713.0,
2021-12-16,TSN,35.0,63.0,183.0,136605.0,
2021-12-16,V,255.0,2053.0,11893.0,947759.0,
2021-12-17,A,135.0,2222.0,5591.0,858744.0,
2021-12-17,AAL,242.0,90.0,540.0,732151.0,
2021-12-17,AAPL,1966.0,5263.0,36000.0,10830813.0,
2021-12-17,ABBV,170.0,593.0,2461.0,553416.0,
2021-12-17,ABT,104.0,238.0,2810.0,755974.0,
2021-12-17,AMD,710.0,2158.0,14267.0,4954135.0,
2021-12-17,AMZN,843.0,2375.0,18835.0,5520874.0,
2021-12-17,ATVI,81.0,87.0,631.0,433484.0,
2021-12-17,BA,372.0,7837.0,11043.0,1628617.0,
2021-12-17,C,156.0,54.0,269.0,1214373.0,
2021-12-17,CMG,137.0,66.0,230.0,638854.0,
2021-12-17,CRM,149.0,170.0,1344.0,275737.0,
2021-12-17,D,52.0,62.0,78.0,182851.0,
2021-12-17,DAL,153.0,105.0,391.0,688748.0,
2021-12-17,DIS,437.0,1336.0,13035.0,2677252.0,
2021-12-17,EA,22.0,11.0,49.0,72886.0,
2021-12-17,EBAY,45.0,38.0,755.0,122661.0,
2021-12-17,EL,48.0,53.0,153.0,643896.0,
2021-12-17,ES,500.0,679.0,6179.0,2782612.0,
2021-12-17,F,610.0,640.0,3021.0,3861247.0,
2021-12-17,FCX,206.0,46348.0,47566.0,475118.0,
2021-12-17,GILD,72.0,104.0,779.0,872013.0,
2021-12-17,GOOG,380.0,3782.0,39478.0,1909634.0,
2021-12-17,GOOGL,525.0,6789.0,26842.0,2180195.0,
2021-12-17,GS,262.0,2564.0,9516.0,1554182.0,
2021-12-17,ILMN,30.0,23.0,31.0,143668.0,
2021-12-17,JPM,257.0,493.0,2157.0,1813524.0,
2021-12-17,K,62.0,21.0,141.0,192937.0,
2021-12-17,KEY,59.0,12.0,141.0,199716.0,
2021-12-17,KO,186.0,738.0,5500.0,1128614.0,
2021-12-17,L,29.0,2.0,1.0,31470.0,
2021-12-17,LUV,9985.0,101467433.0,62468172.0,2700946.0,
2021-12-17,MA,199.0,5182.0,11233.0,673985.0,
2021-12-17,META,697.0,2113.0,13071.0,8393959.0,
2021-12-17,MNST,56.0,343.0,1110.0,169557.0,
2021-12-17,MO,128.0,712.0,3923.0,440161.0,
2021-12-17,MSFT,639.0,1571.0,13499.0,4219151.0,
2021-12-17,MU,135.0,1338.0,11370.0,690511.0,
2021-12-17,NFLX,310.0,433.0,2047.0,2500692.0,
2021-12-17,NKE,142.0,1973.0,17837.0,319585.0,
2021-12-17,NVDA,931.0,2917.0,16362.0,3513603.0,
2021-12-17,OXY,59.0,57.0,505.0,432125.0,
2021-12-17,PEP,54.0,71.0,191.0,385090.0,
2021-12-17,PFE,1409.0,15998.0,54835.0,13911007.0,
2021-12-17,PG,189.0,1014.0,5165.0,888873.0,
2021-12-17,PM,70.0,394.0,2128.0,250906.0,
2021-12-17,REGN,43.0,92.0,995.0,255535.0,
2021-12-17,STZ,32.0,125.0,219.0,156299.0,
2021-12-17,T,444.0,466.0,3022.0,3063942.0,
2021-12-17,TSLA,7162.0,169681.0,1431684.0,31151320.0,
2021-12-17,TSN,22.0,6.0,5.0,85604.0,
2021-12-17,V,125.0,533.0,3749.0,490342.0,
2021-12-18,A,38.0,130.0,307.0,18811.0,
2021-12-18,AAL,36.0,147.0,709.0,81387.0,
2021-12-18,AAPL,896.0,6418.0,24603.0,3893684.0,
2021-12-18,ABBV,66.0,1584.0,9191.0,481051.0,
2021-12-18,ABT,63.0,568.0,2315.0,566408.0,
2021-12-18,AMD,295.0,6880.0,25831.0,1746231.0,
